Event	ID	Name			Wwise Object Path	Notes
	216067002	UI_Confirm			\Game\UI\UI_Confirm	
	606045712	Revolver_NoAmmo			\Game\Player\PlayerCombat\Revolver\Revolver_NoAmmo	
	700716975	UI_Denied			\Game\UI\UI_Denied	
	733168346	Game_Start			\Game\Generic\Game_Start	
	736581181	NPC_Death			\Game\NPC\NPC_Death	
	860578996	Revolver_Shoot			\Game\Player\PlayerCombat\Revolver\Revolver_Shoot	
	871813740	Player_Hit			\Game\Player\PlayerCombat\Player_Hit	
	938457140	UI_Slider_Stop			\Game\UI\UI_Slider_Stop	
	990816403	UI_GameBegin			\Game\UI\UI_GameBegin	
	1100999433	Revolver_reload_cancel			\Game\Player\PlayerCombat\Revolver\Revolver_reload_cancel	
	1145501800	UI_Slider_Start			\Game\UI\UI_Slider_Start	
	1359982855	Game_Unpause			\Game\Generic\Game_Unpause	
	1496310610	Ambience_Play			\Game\Ambience\Ambience_Play	
	1639008996	Music_Combat_Start			\Game\Music\Music_Combat_Start	
	1735662523	NPC_Ray_Windup			\Game\NPC\NPC_Ray_Windup	
	1909082840	Revolver_reload_insertBullet			\Game\Player\PlayerCombat\Revolver\Revolver_reload_insertBullet	
	2024222415	UI_Back			\Game\UI\UI_Back	
	2033512703	Game_Wave_End			\Game\GameEvents\Game_Wave_End	
	2118900976	UI_Hover			\Game\UI\UI_Hover	
	2173379384	Game_MainMenu			\Game\Generic\Game_MainMenu	
	2217293306	NPC_Ray_Stop			\Game\NPC\NPC_Ray_Stop	
	2249769530	UI_Click			\Game\UI\UI_Click	
	2453392179	Player_Footstep			\Game\Player\PlayerLocomotion\Player_Footstep	
	2552535698	NPC_Spawn			\Game\NPC\NPC_Spawn	
	2598527806	Revolver_reload_end			\Game\Player\PlayerCombat\Revolver\Revolver_reload_end	
	2731495197	NPC_Pain			\Game\NPC\NPC_Pain	
	2772308904	Game_Pause			\Game\Generic\Game_Pause	
	3070140873	Pickup_HealthOrb			\Game\Pickups\Pickup_HealthOrb	
	3079583356	Player_Evade			\Game\Player\PlayerLocomotion\Player_Evade	
	3083087645	Player_Death			\Game\Player\PlayerCombat\Player_Death	
	3166394572	Ambience_Stop			\Game\Ambience\Ambience_Stop	
	3545070188	Game_Init			\Game\Generic\Game_Init	
	3610725078	Player_JumpLand			\Game\Player\PlayerLocomotion\Player_JumpLand	
	3763496167	Player_JumpStart			\Game\Player\PlayerLocomotion\Player_JumpStart	
	3961022741	Revolver_Reload_start			\Game\Player\PlayerCombat\Revolver\Revolver_Reload_start	
	3994535846	Revolver_Aim			\Game\Player\PlayerCombat\Revolver\Revolver_Aim	
	4036891676	Game_Wave_Start			\Game\GameEvents\Game_Wave_Start	
	4106045826	NPC_Ray_Start			\Game\NPC\NPC_Ray_Start	

Switch Group	ID	Name			Wwise Object Path	Notes
	3072116243	GroundMaterial			\Generic\GroundMaterial	

Switch	ID	Name	Switch Group			Notes
	841620460	Concrete	GroundMaterial			
	2185786256	Gravel	GroundMaterial			
	2654748154	Water	GroundMaterial			
	4248645337	Grass	GroundMaterial			

State Group	ID	Name			Wwise Object Path	Notes
	4091656514	GameState			\Generic\GameState	

State	ID	Name	State Group			Notes
	748895195	None	GameState			
	984691642	InGame	GameState			
	3327551418	InPause	GameState			
	3374585465	InMenu	GameState			

Game Parameter	ID	Name			Wwise Object Path	Notes
	1370132602	RTPC_PlayerAmmo			\Player\RTPC_PlayerAmmo	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	106114498	sfx_player_fs_concrete03_mo_fm	.cache\26\{26BEB5F7-BD42-852E-AF74-1476B2C2A5B1}.wem		\Containers\World\Player\PlayerLocomotion\PlayerLocomotion\PlayerFootstep\PlayerFootstep_Concrete\sfx_player_fs_concrete03_mo_fm		2068
	115118834	sfx_player_fs_water06_mo_fm	.cache\EB\{EBC5E9A7-82DF-2278-18B8-97DFAFCFCC40}.wem		\Containers\World\Player\PlayerLocomotion\PlayerLocomotion\PlayerFootstep\PlayerFootstep_Water\sfx_player_fs_water06_mo_fm		3696
	120210842	SFX_NPCDeath_Mono_1_Bulba	.cache\AE\{AEA58A4F-6318-C449-1975-0730B087A8AF}.wem		\Containers\World\NPC\NPCCombat\NPC_Death\SFX_NPCDeath_Mono_1_Bulba		15389
	123786618	SFX_GameWaveEnd_Stereo_1_Bulba	.cache\1D\{1DD39EF2-9F57-7DC7-4050-DD575E60CD44}.wem		\Containers\General\GameEvents\Waves\WavesSystem\SFX_GameWaveEnd_Stereo_1_Bulba		120778
	141102772	mus_Combat_fuzzypad_120bpm4-4_L36M-P17B_iw_48k24_260725_FM	.cache\BC\{BC005671-6D0D-79F3-60D5-C22F2333B4B6}.wem		\Containers\Music\Music\Combat\Combat_Intro_A\mus_Combat_fuzzypad_120bpm4-4_L36M-P17B_iw_48k24_260725_FM		1282782
	143593656	sfx_revolver_tail02_mo_fm	.cache\97\{97274B4D-7507-E4F7-5D7A-F4F2465CF13D}.wem		\Containers\World\Player\PlayerCombat\Weapons\Revolver\Revolver_shoot\Revolver_tail\sfx_revolver_tail02_mo_fm		6946
	154056081	Revolver_reload_start	.cache\64\{643385D5-04BF-8297-ED18-69B78A864B59}.wem		\Containers\World\Player\PlayerCombat\Weapons\Revolver\Revolver_reload\Revolver_Reload\Revolver_reload_start		21657
	174541427	sfx_player_fs_concrete07_mo_fm	.cache\8D\{8DD2CA0B-F82F-00DA-38D7-32398FBAD812}.wem		\Containers\World\Player\PlayerLocomotion\PlayerLocomotion\PlayerFootstep\PlayerFootstep_Concrete\sfx_player_fs_concrete07_mo_fm		2733
	189668743	sfx_revolver_kick03_mo_fm	.cache\12\{12B98675-F011-311D-1E5E-B39D376538EE}.wem		\Containers\World\Player\PlayerCombat\Weapons\Revolver\Revolver_shoot\Revolver_kick\sfx_revolver_kick03_mo_fm		2867
	199677059	mus_Combat_guitar_120bpm4-4_L36M-P17B_iw_48k24_260725_FM	.cache\E7\{E7FC8EFA-3885-C401-D1D3-CA880B855822}.wem		\Containers\Music\Music\Combat\Combat_A\mus_Combat_guitar_120bpm4-4_L36M-P17B_iw_48k24_260725_FM		1325894
	204748456	sfx_revolver_Mech01_mo_fm	.cache\51\{51869C61-B743-B7BB-7873-7C3DCC804181}.wem		\Containers\World\Player\PlayerCombat\Weapons\Revolver\Revolver_NoAmmo\sfx_revolver_Mech01_mo_fm		1596
	206242964	Revolver_reload_end	.cache\41\{41D12B29-7E1B-F1F5-6EDA-086FCBE058AE}.wem		\Containers\World\Player\PlayerCombat\Weapons\Revolver\Revolver_reload\Revolver_Reload\Revolver_reload_end		45217
	222492959	sfx_revolver_Mech02_mo_fm	.cache\97\{97BF251F-F262-E757-06BD-E6EDAFF05609}.wem		\Containers\World\Player\PlayerCombat\Weapons\Revolver\Revolver_NoAmmo\sfx_revolver_Mech02_mo_fm		1662
	252823386	Playerhit03	.cache\96\{96FB675A-E6FB-4482-4D5C-D8F9AB3F3BFD}.wem		\Containers\World\Player\PlayerActions\Player_TakeDamage\Pla_TakeDamage\Playerhit03		5862
	270737109	SFX_NPCPain_Mono_3_Bulba	.cache\26\{26C0AF40-6930-A3CC-5574-FA4A941424DA}.wem		\Containers\World\NPC\NPCCombat\NPC_Pain\SFX_NPCPain_Mono_3_Bulba		6545
	289029107	SFX_NPCHit_Mono_3_Bulba	.cache\BE\{BE43FED9-1CFF-4376-55B2-2CD04B03FBFC}.wem		\Containers\World\NPC\NPCCombat\NPC_Hit\SFX_NPCHit_Mono_3_Bulba		4039
	291894663	mus_Combat_percussion_120bpm4-4_L36M-P17B_iw_48k24_260725_FM	.cache\2E\{2ECD5EEA-AB80-812F-AA09-29D18CBB18E1}.wem		\Containers\Music\Music\Combat\Combat_B\mus_Combat_percussion_120bpm4-4_L36M-P17B_iw_48k24_260725_FM		1303911
	292997913	sfx_revolver_Mech02_mo_fm	.cache\9F\{9FE3902D-0635-5404-3C54-E708DD5E46FC}.wem		\Containers\World\Player\PlayerCombat\Weapons\Revolver\Revolver_shoot\Revolver_mech\sfx_revolver_Mech02_mo_fm		5410
	304552554	SFX_NPCPain_Mono_1_Bulba	.cache\00\{00F415FE-C1EB-FFB5-551D-F4F84A5771E9}.wem		\Containers\World\NPC\NPCCombat\NPC_Pain\SFX_NPCPain_Mono_1_Bulba		7867
	330647431	mus_Combat_theremish_120bpm4-4_L36M-P17B_iw_48k24_260725_FM	.cache\80\{80BF5068-9DA7-8F27-E6B8-F214093865E3}.wem		\Containers\Music\Music\Combat\Combat_Intro_A\mus_Combat_theremish_120bpm4-4_L36M-P17B_iw_48k24_260725_FM		1045005
	339785647	sfx_player_fs_concrete02_mo_fm	.cache\2A\{2A6982FE-81BE-A9EF-610D-FFFD23C1233E}.wem		\Containers\World\Player\PlayerLocomotion\PlayerLocomotion\PlayerFootstep\PlayerFootstep_Concrete\sfx_player_fs_concrete02_mo_fm		1680
	360556948	sfx_player_fs_grass01_mo_fm	.cache\7A\{7AD5DC2B-FB35-005B-D77D-4F4CE2971B41}.wem		\Containers\World\Player\PlayerLocomotion\PlayerLocomotion\PlayerFootstep\PlayerFootstep_Grass\sfx_player_fs_grass01_mo_fm		2204
	428893571	sfx_revolver_Metal02_mo_fm	.cache\26\{263D4585-CA2B-5309-1D4C-F29B402E48C7}.wem		\Containers\World\Player\PlayerCombat\Weapons\Revolver\Revolver_shoot\Revolver_metal\sfx_revolver_Metal02_mo_fm		6373
	452332477	SFX_NPCHit_Mono_2_Bulba	.cache\DB\{DB24CD97-8DBF-2E31-8D04-25D339234915}.wem		\Containers\World\NPC\NPCCombat\NPC_Hit\SFX_NPCHit_Mono_2_Bulba		5173
	455978967	sfx_revolver_tail04_mo_fm	.cache\7A\{7A221B7C-01B1-2169-9732-593081F5BFB4}.wem		\Containers\World\Player\PlayerCombat\Weapons\Revolver\Revolver_shoot\Revolver_tail\sfx_revolver_tail04_mo_fm		7036
	456620000	sfx_revolver_Mech01_mo_fm	.cache\7D\{7D66615C-893C-B72C-3FC8-86AE6C3DA310}.wem		\Containers\World\Player\PlayerCombat\Weapons\Revolver\Revolver_shoot\Revolver_mech\sfx_revolver_Mech01_mo_fm		5222
	463424544	Pickup_HealthOrb	.cache\26\{2668F0E7-8A49-6371-112D-AFFCE1C4050C}.wem		\Containers\World\Objects\ObjectPickup\Pickups\Pickup_HealthOrb		12485
	482921553	sfx_reload_bullet01_mo_fm	.cache\F1\{F12DD602-FB27-192D-396F-771DDE394B09}.wem		\Containers\World\Player\PlayerCombat\Weapons\Revolver\Revolver_reload\Revolver_Reload\Revolver_reload_insertBullet\sfx_reload_bullet01_mo_fm		2418
	488679294	sfx_player_fs_gravel07_mo_fm	.cache\4B\{4B1580CC-7D83-6E7A-DB56-1D84B35D5B62}.wem		\Containers\World\Player\PlayerLocomotion\PlayerLocomotion\PlayerFootstep\PlayerFootstep_Gravel\sfx_player_fs_gravel07_mo_fm		4804
	495019206	SFX_NPCRayStop_Mono_Bulba	.cache\E8\{E8BA6CE5-5CB1-AF18-F9F5-B71CAAABBD72}.wem		\Containers\World\NPC\NPCCombat\NPC_Ray\SFX_NPCRayStop_Mono_Bulba		5477
	525508710	UI_Click	.cache\37\{37A8688C-5BB3-74B1-99A8-B1D4AE1B09AE}.wem		\Containers\UI\CoreUI\UI_Click		36505
	537368572	sfx_revolver_Metal04_mo_fm	.cache\F0\{F08AE232-4C5D-2F4A-AF5C-8B3C5DFCCD1E}.wem		\Containers\World\Player\PlayerCombat\Weapons\Revolver\Revolver_shoot\Revolver_metal\sfx_revolver_Metal04_mo_fm		8502
	554598858	sfx_revolver_Mech03_mo_fm	.cache\A5\{A518987A-2E9C-7A16-0C68-DD09B5BD1762}.wem		\Containers\World\Player\PlayerCombat\Weapons\Revolver\Revolver_shoot\Revolver_mech\sfx_revolver_Mech03_mo_fm		6299
	571317540	sfx_revolver_kick02_mo_fm	.cache\2F\{2F2CFED4-F968-964E-9933-A3095AE0A3CD}.wem		\Containers\World\Player\PlayerCombat\Weapons\Revolver\Revolver_shoot\Revolver_kick\sfx_revolver_kick02_mo_fm		2811
	606561105	sfx_player_fs_grass05_mo_fm	.cache\92\{923317CF-449F-9FB2-4CCA-0AF0DA0B7DF9}.wem		\Containers\World\Player\PlayerLocomotion\PlayerLocomotion\PlayerFootstep\PlayerFootstep_Grass\sfx_player_fs_grass05_mo_fm		1854
	613954410	sfx_revolver_tail03_mo_fm	.cache\25\{2547496E-7954-8A94-28EA-7DFF6B443012}.wem		\Containers\World\Player\PlayerCombat\Weapons\Revolver\Revolver_shoot\Revolver_tail\sfx_revolver_tail03_mo_fm		6858
	621311079	sfx_player_fs_grass03_mo_fm	.cache\C0\{C0C0C5A5-215C-B739-CC71-26AF7AD0AE0D}.wem		\Containers\World\Player\PlayerLocomotion\PlayerLocomotion\PlayerFootstep\PlayerFootstep_Grass\sfx_player_fs_grass03_mo_fm		2130
	652380647	Playerhit02	.cache\16\{16DD10D2-1A6F-7DB2-E7DF-A5D3C1380ABF}.wem		\Containers\World\Player\PlayerActions\Player_TakeDamage\Pla_TakeDamage\Playerhit02		7218
	652876724	sfx_revolver_shot01_mo_fm	.cache\2A\{2A09C99A-AA37-11DC-B438-B056B0FCFDFC}.wem		\Containers\World\Player\PlayerCombat\Weapons\Revolver\Revolver_shoot\Revolver_shot\sfx_revolver_shot01_mo_fm		5492
	666738995	sfx_revolver_shot02_mo_fm	.cache\9B\{9BE820A8-C40F-DF4D-BDAF-C26E9A81EEDF}.wem		\Containers\World\Player\PlayerCombat\Weapons\Revolver\Revolver_shoot\Revolver_shot\sfx_revolver_shot02_mo_fm		5595
	668729395	sfx_player_fs_water04_mo_fm	.cache\39\{394122B1-97E8-B391-AEF0-DE23957104AD}.wem		\Containers\World\Player\PlayerLocomotion\PlayerLocomotion\PlayerFootstep\PlayerFootstep_Water\sfx_player_fs_water04_mo_fm		3715
	686298135	sfx_revolver_Metal03_mo_fm	.cache\8E\{8E905FB5-65D7-865C-31BF-F36E49522994}.wem		\Containers\World\Player\PlayerCombat\Weapons\Revolver\Revolver_shoot\Revolver_metal\sfx_revolver_Metal03_mo_fm		5449
	698699718	sfx_player_fs_gravel01_mo_fm	.cache\8C\{8CEB7985-3C45-416E-AF90-1918E8E4D90A}.wem		\Containers\World\Player\PlayerLocomotion\PlayerLocomotion\PlayerFootstep\PlayerFootstep_Gravel\sfx_player_fs_gravel01_mo_fm		3424
	698968429	SFX_NPCDeath_Mono_3_Bulba	.cache\F4\{F4FF7A31-A054-2A32-C231-F0CC87BDF04B}.wem		\Containers\World\NPC\NPCCombat\NPC_Death\SFX_NPCDeath_Mono_3_Bulba		34070
	701897157	SFX_NPCPain_Mono_2_Bulba	.cache\0B\{0B053E5A-A72B-1AF8-2F3E-C97BC3AD8E7A}.wem		\Containers\World\NPC\NPCCombat\NPC_Pain\SFX_NPCPain_Mono_2_Bulba		7150
	705515410	sfx_player_fs_grass04_mo_fm	.cache\62\{62CFD477-BB9C-B8B4-9799-17D0F241DD26}.wem		\Containers\World\Player\PlayerLocomotion\PlayerLocomotion\PlayerFootstep\PlayerFootstep_Grass\sfx_player_fs_grass04_mo_fm		2324
	706710518	sfx_player_fs_water03_mo_fm	.cache\75\{7584B608-4700-1449-91FD-C62AE86C9586}.wem		\Containers\World\Player\PlayerLocomotion\PlayerLocomotion\PlayerFootstep\PlayerFootstep_Water\sfx_player_fs_water03_mo_fm		4030
	718586617	sfx_revolver_Mech04_mo_fm	.cache\97\{97E86EC4-C7D1-F7E7-A504-C14935DD01C5}.wem		\Containers\World\Player\PlayerCombat\Weapons\Revolver\Revolver_shoot\Revolver_mech\sfx_revolver_Mech04_mo_fm		5189
	722507101	sfx_revolver_kick01_mo_fm	.cache\12\{12B98675-F011-311D-1E5E-B39D376538EE}.wem		\Containers\World\Player\PlayerCombat\Weapons\Revolver\Revolver_shoot\Revolver_kick\sfx_revolver_kick01_mo_fm		2867
	724246101	sfx_reload_bullet04_mo_fm	.cache\F4\{F45DF142-057D-140A-1D6C-5AADCCCCD401}.wem		\Containers\World\Player\PlayerCombat\Weapons\Revolver\Revolver_reload\Revolver_Reload\Revolver_reload_insertBullet\sfx_reload_bullet04_mo_fm		1995
	739735133	sfx_reload_bullet02_mo_fm	.cache\AF\{AF2BC3E2-4D6F-6F0B-21CC-6C0313C199E6}.wem		\Containers\World\Player\PlayerCombat\Weapons\Revolver\Revolver_reload\Revolver_Reload\Revolver_reload_insertBullet\sfx_reload_bullet02_mo_fm		1938
	741894269	sfx_player_fs_concrete06_mo_fm	.cache\BB\{BB0DA184-16A2-A968-1E8C-68C19DFFE3A4}.wem		\Containers\World\Player\PlayerLocomotion\PlayerLocomotion\PlayerFootstep\PlayerFootstep_Concrete\sfx_player_fs_concrete06_mo_fm		2109
	763663487	sfx_reload_bullet03_mo_fm	.cache\8D\{8DD60E71-FBC9-4FD1-5BF6-BA7573AFD5DB}.wem		\Containers\World\Player\PlayerCombat\Weapons\Revolver\Revolver_reload\Revolver_Reload\Revolver_reload_insertBullet\sfx_reload_bullet03_mo_fm		2267
	766849001	sfx_player_fs_gravel06_mo_fm	.cache\2C\{2C319C71-CA55-79BC-9440-15ED7EB3EEAD}.wem		\Containers\World\Player\PlayerLocomotion\PlayerLocomotion\PlayerFootstep\PlayerFootstep_Gravel\sfx_player_fs_gravel06_mo_fm		3599
	767883867	SFX_RayWindup_Mono_Bulba	.cache\99\{99628B71-84BC-EDFD-D22F-47118E9C2F3A}.wem		\Containers\World\NPC\NPCCombat\NPC_Ray\SFX_RayWindup_Mono_Bulba		14947
	776065053	sfx_revolver_Mech04_mo_fm	.cache\63\{63EF1903-0AC0-DCF9-42AD-203D515843AB}.wem		\Containers\World\Player\PlayerCombat\Weapons\Revolver\Revolver_NoAmmo\sfx_revolver_Mech04_mo_fm		1584
	785571228	sfx_revolver_Mech04_mo_fm	.cache\62\{62C8962A-E724-BD55-894A-90A98B9748A5}.wem		\Containers\World\Player\PlayerCombat\Weapons\Revolver\Revolver_Aim\sfx_revolver_Mech04_mo_fm		968
	810403928	sfx_player_fs_gravel02_mo_fm	.cache\E0\{E0B10BB0-1C0C-4391-0539-E70DA969E861}.wem		\Containers\World\Player\PlayerLocomotion\PlayerLocomotion\PlayerFootstep\PlayerFootstep_Gravel\sfx_player_fs_gravel02_mo_fm		3349
	813004226	mus_Combat_harpsichord_120bpm4-4_L36M-P17B_iw_48k24_260725_FM	.cache\A1\{A1BB7674-3EFF-C2BC-57CF-7C73EC04D124}.wem		\Containers\Music\Music\Combat\Combat_A\mus_Combat_harpsichord_120bpm4-4_L36M-P17B_iw_48k24_260725_FM		1023701
	820646846	sfx_player_fs_water01_mo_fm	.cache\7D\{7DF70E5A-D156-B14A-30F3-8762AD78608A}.wem		\Containers\World\Player\PlayerLocomotion\PlayerLocomotion\PlayerFootstep\PlayerFootstep_Water\sfx_player_fs_water01_mo_fm		4643
	822825595	sfx_player_fs_grass06_mo_fm	.cache\18\{18F87A2E-11A1-8541-FDF4-E6AA6190ACEA}.wem		\Containers\World\Player\PlayerLocomotion\PlayerLocomotion\PlayerFootstep\PlayerFootstep_Grass\sfx_player_fs_grass06_mo_fm		2072
	825183121	SFX_NPCRay_Mono_lp_Bulba	.cache\C1\{C11D67F5-4438-F2D7-937A-B0911FB5DEA6}.wem		\Containers\World\NPC\NPCCombat\NPC_Ray\SFX_NPCRay_Mono_lp_Bulba		31570
	837232218	sfx_player_fs_water07_mo_fm	.cache\2E\{2ED0C1E9-C660-7348-0779-196FA78DC36E}.wem		\Containers\World\Player\PlayerLocomotion\PlayerLocomotion\PlayerFootstep\PlayerFootstep_Water\sfx_player_fs_water07_mo_fm		3613
	863346427	sfx_revolver_tail01_mo_fm	.cache\34\{347A9A66-19A0-3B90-38F3-67A4BA341F79}.wem		\Containers\World\Player\PlayerCombat\Weapons\Revolver\Revolver_shoot\Revolver_tail\sfx_revolver_tail01_mo_fm		7153
	899753535	Revolver_reload_loop	.cache\4F\{4F9A780B-587A-E3BE-106E-2356294D617F}.wem		\Containers\World\Player\PlayerCombat\Weapons\Revolver\Revolver_reload\Revolver_Reload\Revolver_reload_loop		66046
	914865142	SFX_GameWaveStart_Stereo_1_Bulba	.cache\A5\{A5DD5FD5-5C5E-91D9-80FC-F067A302E075}.wem		\Containers\General\GameEvents\Waves\WavesSystem\SFX_GameWaveStart_Stereo_1_Bulba		68027
	925016750	sfx_player_fs_gravel04_mo_fm	.cache\71\{715B9B85-8FB3-2248-96A3-CFC10ABA6181}.wem		\Containers\World\Player\PlayerLocomotion\PlayerLocomotion\PlayerFootstep\PlayerFootstep_Gravel\sfx_player_fs_gravel04_mo_fm		3022
	927475916	UI_Confirm	.cache\B4\{B42E61F0-8F62-5E46-3091-D26FD8ABE8E6}.wem		\Containers\UI\CoreUI\UI_Confirm		31748
